,date,open price,high price,low price,close price,AVG price,adjusted close price,volume,value fluctuation,rate fluctuation
55,2022-09-13,20.5,20.9,19.5,19.8,19.94,19.8,356500,-0.7,-3.41
56,2022-09-12,20.5,21.9,20.5,20.5,20.94,20.5,330500,0.5,2.5
57,2022-09-09,20.9,21.6,19.3,20.0,19.85,20.0,430900,-0.9,-4.31
58,2022-09-08,23.1,23.1,20.9,20.9,21.38,20.9,1048100,-2.2,-9.52
59,2022-09-07,22.9,23.5,21.2,23.1,22.55,23.1,588700,0.2,0.87
60,2022-09-06,23.9,23.9,22.9,22.9,23.61,22.9,1698800,1.1,5.05
61,2022-09-05,50.0,52.0,44.8,48.0,48.61,21.8,807900,-1.5,-3.03
62,2022-08-31,50.0,54.0,49.5,49.5,50.77,22.48,925000,-5.5,-10.0
63,2022-08-30,50.6,55.0,49.2,55.0,51.06,24.98,682800,2.8,5.36
64,2022-08-29,58.0,58.0,52.2,52.2,52.69,23.71,1284500,-5.8,-10.0
65,2022-08-26,54.7,59.8,54.7,58.0,56.81,26.34,596700,3.3,6.03
66,2022-08-25,51.8,54.7,51.0,54.7,54.6,24.84,834900,4.9,9.84
67,2022-08-24,49.8,49.8,45.3,49.8,47.66,22.62,1362900,4.5,9.93
68,2022-08-23,41.2,45.3,41.2,45.3,44.66,20.57,244900,4.1,9.95
69,2022-08-22,39.5,41.7,39.5,41.2,40.82,18.71,115600,1.8,4.57
70,2022-08-19,39.4,39.9,39.0,39.4,39.35,17.89,36700,0.0,0.0
71,2022-08-18,39.1,39.9,38.8,39.4,39.06,17.89,55900,0.1,0.25
72,2022-08-17,40.4,40.4,39.2,39.3,39.45,17.85,23600,0.0,0.0
73,2022-08-16,39.9,40.0,39.1,39.3,39.32,17.85,21800,-0.6,-1.5
74,2022-08-15,40.2,40.4,39.5,39.9,39.9,18.12,21500,-0.3,-0.75
75,2022-08-12,39.1,40.2,39.1,40.2,39.85,18.26,20600,0.2,0.5
76,2022-08-11,40.8,41.4,39.2,40.0,40.12,18.17,47500,-0.8,-1.96
77,2022-08-10,40.0,40.8,39.0,40.8,40.25,18.53,40000,0.8,2.0
78,2022-08-09,39.2,40.2,39.2,40.0,39.38,18.17,30800,-0.5,-1.23
79,2022-08-08,41.1,41.1,39.0,40.5,39.49,18.39,33200,0.5,1.25
80,2022-08-05,39.9,40.0,38.0,40.0,39.5,18.17,28100,0.1,0.25
81,2022-08-04,39.9,41.8,39.4,39.9,40.62,18.12,87100,0.0,0.0
82,2022-08-03,38.0,39.9,37.6,39.9,38.71,18.12,70300,1.9,5.0
83,2022-08-02,37.6,38.4,37.2,38.0,37.7,17.26,99600,0.6,1.6
84,2022-08-01,35.6,37.5,35.6,37.4,36.79,16.99,105100,1.8,5.06
85,2022-07-29,35.7,36.0,35.2,35.6,35.48,16.17,38400,0.4,1.14
86,2022-07-28,34.6,35.6,34.4,35.2,35.11,15.99,70300,0.7,2.03
87,2022-07-27,34.3,34.7,34.1,34.5,34.3,15.67,15200,-0.3,-0.86
88,2022-07-26,34.0,35.0,33.5,34.8,34.05,15.81,19700,0.5,1.46
89,2022-07-25,35.1,35.1,34.0,34.3,34.2,15.58,15800,0.0,0.0
90,2022-07-22,35.6,35.6,34.2,34.3,34.54,15.58,10200,-0.3,-0.87
91,2022-07-21,35.2,35.5,34.6,34.6,34.92,15.71,51300,-0.9,-2.54
92,2022-07-20,34.9,35.8,34.4,35.5,35.03,16.12,49300,1.1,3.2
93,2022-07-19,34.6,35.5,33.5,34.4,34.38,15.62,35600,-1.5,-4.18
94,2022-07-18,35.5,36.3,35.0,35.9,35.41,16.3,17600,0.1,0.28
95,2022-07-15,35.2,36.9,35.2,35.8,35.65,16.26,37900,-0.2,-0.56
96,2022-07-14,34.6,36.3,34.6,36.0,35.47,16.35,30100,-0.4,-1.1
97,2022-07-13,37.4,37.9,35.5,36.4,36.09,16.53,79300,-0.2,-0.55
98,2022-07-12,35.0,36.8,34.6,36.6,35.34,16.62,67700,2.1,6.09
99,2022-07-11,35.6,35.6,33.6,34.5,34.17,15.67,23100,0.0,0.0
100,2022-07-08,35.7,35.7,33.4,34.5,33.87,15.67,34900,1.3,3.92
101,2022-07-07,34.0,34.7,33.2,33.2,33.77,15.08,18100,-1.7,-4.87
102,2022-07-06,35.0,35.4,33.0,34.9,34.21,15.85,22100,-0.9,-2.51
103,2022-07-05,36.0,36.0,34.5,35.8,35.15,16.26,29200,-0.2,-0.56
104,2022-07-04,35.1,37.0,35.1,36.0,36.15,16.35,24900,-1.0,-2.7
105,2022-07-01,33.0,37.0,32.4,37.0,34.22,16.8,37600,2.5,7.25
106,2022-06-30,34.1,36.3,32.7,34.5,33.54,15.67,60700,-1.8,-4.96
107,2022-06-29,36.4,36.7,34.0,36.3,35.06,16.49,1063300,0.0,0.0
108,2022-06-28,33.0,36.3,33.0,36.3,35.24,16.49,76700,3.3,10.0
109,2022-06-27,32.5,33.3,31.5,33.0,32.38,14.99,59000,0.5,1.54
110,2022-06-24,31.0,33.9,29.7,32.5,32.48,14.76,29100,-0.5,-1.52
111,2022-06-23,31.5,33.4,30.0,33.0,31.67,14.99,51900,1.5,4.76
112,2022-06-22,29.0,32.0,26.5,31.5,30.06,14.31,97600,2.4,8.25
113,2022-06-21,30.8,31.0,29.1,29.1,29.37,13.22,89300,-3.2,-9.91
114,2022-06-20,35.8,36.5,32.3,32.3,32.66,14.67,124500,-3.5,-9.78
115,2022-06-17,39.5,39.7,35.8,35.8,36.21,16.26,131200,-3.9,-9.82
116,2022-06-16,41.4,41.4,39.7,39.7,40.3,18.03,21800,-0.5,-1.24
117,2022-06-15,42.5,42.5,37.1,40.2,38.72,18.26,49600,-0.8,-1.95
118,2022-06-14,41.0,41.9,40.6,41.0,41.4,18.62,27700,-0.9,-2.15
119,2022-06-13,43.8,43.8,41.8,41.9,42.68,19.03,26100,-2.6,-5.84
120,2022-06-10,44.6,44.7,43.0,44.5,44.07,20.21,42300,-0.1,-0.22
121,2022-06-09,46.0,46.0,44.6,44.6,44.84,20.26,20100,-0.3,-0.67
122,2022-06-08,45.0,46.0,44.7,44.9,45.02,20.39,60400,0.4,0.9
123,2022-06-07,45.3,45.7,43.8,44.5,44.31,20.21,28700,-0.8,-1.77
124,2022-06-06,45.5,46.8,45.0,45.3,45.56,20.57,52000,-0.2,-0.44
125,2022-06-03,45.7,46.8,44.0,45.5,45.16,20.66,41400,-1.3,-2.78
126,2022-06-02,48.0,48.0,46.7,46.8,46.97,21.26,32600,-1.1,-2.3
127,2022-06-01,47.0,47.9,46.7,47.9,47.12,21.75,27900,-0.1,-0.21
128,2022-05-31,48.0,49.5,47.5,48.0,48.22,21.8,36900,-1.0,-2.04
129,2022-05-30,49.2,49.7,49.0,49.0,49.19,22.25,47400,-0.2,-0.41
130,2022-05-27,49.5,49.6,48.4,49.2,49.07,22.35,103600,0.8,1.65
131,2022-05-26,48.5,48.9,47.5,48.4,48.23,21.98,80800,-0.1,-0.21
132,2022-05-25,48.0,50.5,47.1,48.5,48.45,22.03,89800,1.0,2.11
133,2022-05-24,47.7,47.7,45.8,47.5,46.71,21.57,93400,0.0,0.0
134,2022-05-23,48.1,48.3,46.0,47.5,47.64,21.57,65300,-0.6,-1.25
135,2022-05-20,47.0,48.7,47.0,48.1,48.02,21.85,84100,-0.1,-0.21
136,2022-05-19,48.0,48.6,46.8,48.2,47.59,21.89,51600,0.0,0.0
137,2022-05-18,48.0,49.3,47.8,48.2,48.25,21.89,173200,0.2,0.42
138,2022-05-17,44.4,48.0,43.0,48.0,46.47,21.8,90700,3.6,8.11
139,2022-05-16,46.3,47.8,44.1,44.4,46.01,20.17,62000,0.4,0.91
140,2022-05-13,43.5,46.0,41.5,44.0,43.43,19.98,75700,0.5,1.15
141,2022-05-12,47.0,47.2,43.5,43.5,45.16,19.76,45100,-4.2,-8.81
142,2022-05-11,45.0,49.0,45.0,47.7,47.52,21.66,66600,3.0,6.71
143,2022-05-10,41.7,45.9,40.1,44.7,43.34,20.3,53200,2.2,5.18
144,2022-05-09,44.1,44.1,40.8,42.5,41.47,19.3,128100,-2.7,-5.97
145,2022-05-06,46.0,48.0,45.0,45.2,45.88,20.53,48000,-2.8,-5.83
146,2022-05-05,49.1,51.0,47.2,48.0,48.4,21.8,52600,-1.1,-2.24
147,2022-05-04,54.0,54.0,48.6,49.1,50.17,22.3,118600,-4.9,-9.07
148,2022-04-29,50.2,54.0,50.2,54.0,53.2,24.53,74400,0.9,1.69
149,2022-04-28,53.0,57.0,52.9,53.1,53.72,24.12,94600,0.1,0.19
150,2022-04-27,48.4,53.0,48.0,53.0,50.25,24.07,102800,4.6,9.5
151,2022-04-26,44.0,48.4,39.7,48.4,43.57,21.98,159700,4.4,10.0
152,2022-04-25,46.8,48.1,42.1,44.0,44.6,19.98,177000,-1.4,-3.08
153,2022-04-22,45.4,49.8,41.0,45.4,46.31,20.62,372500,0.0,0.0
154,2022-04-21,45.4,45.5,45.4,45.4,45.4,20.62,32000,-5.0,-9.92
155,2022-04-20,49.6,51.2,49.0,50.4,49.83,22.89,227000,0.8,1.61
156,2022-04-19,55.1,57.0,49.6,49.6,51.16,22.53,206300,-5.5,-9.98
157,2022-04-18,61.0,61.0,55.1,55.1,56.17,25.02,245100,-6.1,-9.97
158,2022-04-15,63.3,66.0,59.0,61.2,60.92,27.8,75200,-2.1,-3.32
159,2022-04-14,66.1,66.1,63.0,63.3,64.0,28.75,25500,-2.8,-4.24
160,2022-04-13,60.5,66.1,59.4,66.1,62.02,30.02,75000,6.0,9.98
161,2022-04-12,64.0,64.2,60.1,60.1,62.19,27.3,78200,-3.9,-6.09
162,2022-04-08,65.6,66.5,64.0,64.0,65.1,29.07,71000,-1.1,-1.69
163,2022-04-07,67.0,67.1,65.1,65.1,66.1,29.57,95300,-1.9,-2.84
164,2022-04-06,69.5,69.5,67.0,67.0,67.65,30.43,175300,-3.0,-4.29
165,2022-04-05,70.8,70.9,69.5,70.0,69.83,31.79,71100,-1.0,-1.41
166,2022-04-04,72.2,73.0,70.4,71.0,70.79,32.25,105500,-0.9,-1.25
167,2022-04-01,72.4,72.6,70.0,71.9,70.85,32.65,134900,-0.5,-0.69
168,2022-03-31,70.5,72.6,69.5,72.4,71.24,32.88,360000,1.8,2.55
169,2022-03-30,69.6,70.6,67.5,70.6,68.84,32.06,214600,1.0,1.44
170,2022-03-29,70.0,71.0,69.6,69.6,70.01,31.61,192500,-0.4,-0.57
171,2022-03-28,71.0,71.0,67.0,70.0,69.06,31.79,183200,-1.1,-1.55
172,2022-03-25,70.3,71.7,70.0,71.1,70.48,32.29,136800,1.1,1.57
173,2022-03-24,70.8,71.0,69.1,70.0,69.94,31.79,99900,-1.0,-1.41
174,2022-03-23,69.8,72.4,68.5,71.0,69.3,32.25,85400,1.2,1.72
175,2022-03-22,72.0,72.7,69.7,69.8,70.89,31.7,127700,-1.3,-1.83
176,2022-03-21,69.5,73.0,69.1,71.1,69.99,32.29,163000,1.6,2.3
177,2022-03-18,68.3,69.7,68.3,69.5,69.18,31.56,86900,0.5,0.72
178,2022-03-17,69.5,69.9,68.5,69.0,68.98,31.34,152000,0.0,0.0
179,2022-03-16,67.8,69.9,67.8,69.0,68.97,31.34,92700,1.3,1.92
180,2022-03-15,66.0,68.6,65.9,67.7,67.29,30.75,116700,1.8,2.73
181,2022-03-14,66.0,66.9,65.1,65.9,65.82,29.93,144300,-0.1,-0.15
182,2022-03-11,69.0,69.0,66.0,66.0,67.62,29.98,173400,-2.9,-4.21
183,2022-03-10,68.7,71.0,68.7,68.9,69.21,31.29,101900,0.2,0.29
184,2022-03-09,70.0,71.0,67.9,68.7,69.17,31.2,142400,-1.7,-2.41
185,2022-03-08,72.6,72.6,70.1,70.4,71.19,31.97,160300,-1.7,-2.36
186,2022-03-07,73.6,75.3,72.0,72.1,73.32,32.75,241000,-1.5,-2.04
187,2022-03-04,73.5,74.8,72.8,73.6,73.59,33.43,240500,0.6,0.82
188,2022-03-03,73.6,73.6,71.9,73.0,72.59,33.15,230500,-0.6,-0.82
189,2022-03-02,73.9,74.6,72.8,73.6,73.46,33.43,164600,-0.3,-0.41
190,2022-03-01,71.8,74.7,71.2,73.9,73.05,33.56,118600,2.1,2.92
191,2022-02-28,71.0,73.0,68.2,71.8,70.81,32.61,202600,0.0,0.0
192,2022-02-25,75.9,76.9,71.0,71.8,73.8,32.61,728300,-4.2,-5.53
193,2022-02-24,79.0,79.0,71.5,76.0,76.6,34.52,235100,-3.0,-3.8
194,2022-02-23,78.5,86.3,78.3,79.0,79.13,35.88,269500,0.5,0.64
195,2022-02-22,78.0,78.5,74.9,78.5,76.51,35.65,253000,0.0,0.0
196,2022-02-21,77.5,80.0,77.5,78.5,79.12,35.65,262400,0.6,0.77
197,2022-02-18,77.0,78.0,74.9,77.9,77.37,35.38,109400,0.7,0.91
198,2022-02-17,78.5,79.7,76.5,77.2,77.97,35.06,189300,-0.8,-1.03
199,2022-02-16,73.0,79.7,73.0,78.0,75.14,35.43,811700,5.5,7.59
200,2022-02-15,69.7,72.5,68.0,72.5,70.81,32.93,106100,2.5,3.57
201,2022-02-14,69.8,72.0,68.2,70.0,70.58,31.79,142100,0.2,0.29
202,2022-02-11,67.0,70.0,67.0,69.8,68.71,31.7,203100,3.3,4.96
203,2022-02-10,63.9,69.0,63.5,66.5,66.92,30.2,109300,2.5,3.91
204,2022-02-09,63.6,64.0,62.9,64.0,63.58,29.07,45100,0.3,0.47
205,2022-02-08,64.0,64.5,63.5,63.7,63.9,28.93,56800,-1.6,-2.45
206,2022-02-07,67.8,67.8,63.5,65.3,64.9,29.66,35500,2.0,3.16
207,2022-01-28,60.3,64.5,60.3,63.3,61.91,28.75,65200,2.9,4.8
208,2022-01-27,63.0,63.0,58.8,60.4,60.01,27.43,91500,-1.5,-2.42
209,2022-01-26,62.5,63.0,61.0,61.9,62.42,28.11,106400,-0.9,-1.43
210,2022-01-25,57.1,63.6,55.5,62.8,61.67,28.52,67300,1.6,2.61
211,2022-01-24,68.5,68.5,61.2,61.2,64.02,27.8,111500,-6.8,-10.0
212,2022-01-21,65.7,70.8,65.7,68.0,69.1,30.88,253500,2.4,3.66
213,2022-01-20,59.7,65.6,57.2,65.6,62.93,29.79,194500,5.9,9.88
214,2022-01-19,61.0,61.5,56.8,59.7,59.03,27.11,127800,-1.3,-2.13
215,2022-01-18,62.0,62.5,59.1,61.0,60.94,27.7,153200,-1.0,-1.61
216,2022-01-17,64.8,68.0,61.5,62.0,64.44,28.16,89700,-2.9,-4.47
217,2022-01-14,58.0,66.1,56.5,64.9,62.02,29.48,116600,4.8,7.99
218,2022-01-13,65.0,65.0,60.1,60.1,62.09,27.3,103800,-3.5,-5.5
219,2022-01-12,67.2,67.3,61.0,63.6,64.45,28.89,178600,-3.7,-5.5
220,2022-01-11,70.0,70.0,66.9,67.3,68.29,30.57,101200,-1.5,-2.18
221,2022-01-10,68.1,71.5,68.0,68.8,69.62,31.25,125100,0.7,1.03
222,2022-01-07,67.0,71.0,67.0,68.1,68.69,30.93,113000,1.1,1.64
223,2022-01-06,71.0,71.0,65.0,67.0,67.39,30.43,227700,-4.0,-5.63
224,2022-01-05,75.7,75.9,70.0,71.0,72.88,32.25,229800,-5.0,-6.58
225,2022-01-04,77.6,77.6,75.6,76.0,76.12,34.52,136500,0.0,0.0
226,2021-12-31,76.8,77.0,74.3,76.0,76.25,34.52,203900,-0.8,-1.04
227,2021-12-30,78.0,79.2,76.5,76.8,77.84,34.88,115800,-1.2,-1.54
228,2021-12-29,76.3,78.5,75.0,78.0,76.73,35.43,271300,1.7,2.23
229,2021-12-28,77.3,80.9,75.0,76.3,77.61,34.65,374800,2.6,3.53
230,2021-12-27,70.5,73.7,70.5,73.7,73.68,33.47,287500,6.7,10.0
231,2021-12-24,62.0,67.0,55.9,67.0,60.7,30.43,524800,4.9,7.89
232,2021-12-23,68.9,69.0,62.1,62.1,62.73,28.2,475400,-6.8,-9.87
233,2021-12-22,76.5,77.0,68.9,68.9,70.87,31.29,580600,-7.6,-9.93
234,2021-12-21,79.0,79.0,75.5,76.5,76.93,34.74,172400,-1.5,-1.92
235,2021-12-20,78.9,78.9,72.0,78.0,76.32,35.43,162400,-0.9,-1.14
236,2021-12-17,79.9,82.2,78.7,78.9,80.5,35.83,287000,-2.1,-2.59
237,2021-12-16,79.0,81.4,79.0,81.0,80.8,36.79,300000,2.8,3.58
238,2021-12-15,77.0,80.0,77.0,78.2,78.18,35.52,203600,1.1,1.43
239,2021-12-14,81.0,81.0,77.1,77.1,78.51,35.02,111000,-4.7,-5.75
240,2021-12-13,82.5,83.0,79.4,81.8,80.67,37.15,241000,-1.2,-1.45
241,2021-12-10,83.0,84.8,82.3,83.0,83.31,37.7,136500,0.0,0.0
242,2021-12-09,77.4,84.5,76.0,83.0,81.24,37.7,199100,5.6,7.24
243,2021-12-08,76.0,77.6,75.5,77.4,76.82,35.15,185800,2.0,2.65
244,2021-12-07,73.8,78.0,70.3,75.4,74.34,34.24,257300,1.6,2.17
245,2021-12-06,82.0,83.1,73.8,73.8,75.16,33.52,393800,-8.2,-10.0
246,2021-12-03,83.5,85.5,82.0,82.0,83.5,37.24,152800,-1.5,-1.8
247,2021-12-02,90.5,91.5,83.5,83.5,87.06,37.92,172900,-8.0,-8.74
248,2021-12-01,87.0,91.5,83.8,91.5,88.26,41.56,170500,4.5,5.17
249,2021-11-30,88.0,92.6,87.0,87.0,89.1,39.51,149800,-0.5,-0.57
250,2021-11-29,83.0,88.0,76.5,87.5,82.7,39.74,515700,7.5,9.38
251,2021-11-26,87.1,88.9,80.0,80.0,83.67,36.33,269500,-7.1,-8.15
252,2021-11-25,90.0,91.0,86.0,87.1,87.4,39.56,244800,-3.1,-3.44
253,2021-11-24,97.0,97.0,89.5,90.2,91.7,40.97,147900,-2.8,-3.01
254,2021-11-23,87.0,93.0,83.0,93.0,88.01,42.24,208000,1.0,1.09
255,2021-11-22,98.0,101.0,90.0,92.0,95.11,41.78,480500,-6.0,-6.12
256,2021-11-19,100.0,104.1,96.0,98.0,101.26,44.51,558900,-0.3,-0.31
257,2021-11-18,99.0,100.0,97.5,98.3,98.6,44.64,440200,-0.7,-0.71
258,2021-11-17,99.6,103.0,98.5,99.0,99.58,44.96,400500,0.9,0.92
259,2021-11-16,102.0,102.0,98.1,98.1,99.76,44.55,355900,-3.9,-3.82
260,2021-11-15,95.5,104.9,95.5,102.0,101.46,46.33,683200,6.5,6.81
261,2021-11-12,98.0,98.0,95.0,95.5,96.25,43.37,392000,-2.5,-2.55
262,2021-11-11,99.8,105.0,97.0,98.0,99.77,44.51,345400,-1.8,-1.8
263,2021-11-10,100.5,100.9,94.0,99.8,97.6,45.33,454300,-0.7,-0.7
264,2021-11-09,100.5,101.0,97.6,100.5,98.59,45.64,323500,0.0,0.0
265,2021-11-08,108.0,109.0,97.0,100.5,102.29,45.64,470600,0.2,0.2
266,2021-11-05,95.0,100.4,95.0,100.3,100.01,45.55,821000,9.0,9.86
267,2021-11-04,83.0,91.3,82.9,91.3,88.29,41.47,497100,8.3,10.0
268,2021-11-03,93.5,99.0,82.0,83.0,92.17,37.7,603800,-7.0,-7.78
269,2021-11-02,81.9,90.0,78.1,90.0,86.36,40.88,406600,8.1,9.89
270,2021-11-01,76.8,81.9,76.8,81.9,79.93,37.2,442900,7.4,9.93
271,2021-10-29,70.2,75.0,70.2,74.5,73.68,33.84,443600,4.6,6.58
272,2021-10-28,68.0,70.0,66.2,69.9,67.84,31.75,304800,3.7,5.59
273,2021-10-27,66.0,68.0,65.5,66.2,66.4,30.07,184600,0.2,0.3
274,2021-10-26,70.0,70.0,60.0,66.0,66.35,29.98,490800,0.3,0.46
275,2021-10-25,61.5,65.7,61.5,65.7,64.86,29.84,411500,5.9,9.87
276,2021-10-22,56.0,60.0,56.0,59.8,58.19,27.16,288700,3.8,6.79
277,2021-10-21,56.0,56.6,55.6,56.0,55.98,25.43,132000,0.4,0.72
278,2021-10-20,55.0,56.1,55.0,55.6,55.55,25.25,201700,0.6,1.09
279,2021-10-19,53.9,55.5,53.0,55.0,54.57,24.98,283500,1.2,2.23
280,2021-10-18,49.7,54.3,49.5,53.8,52.31,24.43,473300,4.4,8.91
281,2021-10-15,49.2,50.6,49.2,49.4,49.42,22.44,1253500,0.2,0.41
282,2021-10-14,48.0,49.5,47.8,49.2,49.0,22.35,241100,1.2,2.5
283,2021-10-13,49.1,49.1,47.6,48.0,48.22,21.8,919500,-1.8,-3.61
284,2021-10-12,51.2,51.2,48.8,49.8,49.68,22.62,260100,0.3,0.61
285,2021-10-11,50.0,50.0,48.9,49.5,49.3,22.48,183200,0.4,0.81
286,2021-10-08,48.1,50.0,48.1,49.1,49.33,22.3,267000,1.1,2.29
287,2021-10-07,48.0,48.3,47.2,48.0,47.45,21.8,254700,0.0,0.0
288,2021-10-06,48.0,48.1,47.1,48.0,47.49,21.8,190800,0.0,0.0
289,2021-10-05,47.0,49.0,46.9,48.0,48.17,21.8,266500,1.0,2.13
290,2021-10-04,46.4,47.5,46.3,47.3,46.85,21.35,357300,1.0,2.16
291,2021-10-01,44.9,47.1,44.4,46.3,45.81,20.89,312400,1.3,2.89
292,2021-09-30,46.0,47.0,44.5,45.0,45.54,20.31,339400,-1.3,-2.81
293,2021-09-29,47.0,47.5,45.6,46.3,46.69,20.89,283300,1.2,2.66
294,2021-09-28,40.9,45.1,40.9,45.1,44.34,20.35,1161500,4.1,10.0
295,2021-09-27,40.0,41.9,40.0,41.0,41.21,18.5,1101000,0.5,1.23
296,2021-09-24,40.5,40.5,39.0,40.5,39.83,18.28,1708947,0.0,0.0
297,2021-09-23,41.5,42.5,40.3,40.5,41.43,18.28,1002100,-1.5,-3.57
298,2021-09-22,40.0,42.0,39.5,42.0,40.42,18.95,1023800,2.0,5.0
299,2021-09-21,37.8,40.2,37.1,40.0,39.13,18.05,669700,1.7,4.44
300,2021-09-20,43.0,43.8,38.2,38.3,40.52,17.28,1309100,-2.2,-5.43
301,2021-09-17,40.5,40.5,38.0,40.5,40.17,18.28,1260500,3.6,9.76
302,2021-09-16,34.5,36.9,33.8,36.9,36.26,16.65,600000,3.3,9.82
303,2021-09-15,35.0,35.0,32.6,33.6,33.6,15.16,467600,-0.2,-0.59
304,2021-09-14,35.0,35.4,30.8,33.8,33.41,15.25,1180800,1.6,4.97
305,2021-09-13,32.2,32.2,32.2,32.2,32.2,14.53,738500,2.9,9.9
306,2021-09-10,29.3,29.3,29.3,29.3,29.3,13.22,99400,2.6,9.74
307,2021-09-09,25.0,26.7,25.0,26.7,26.62,12.05,13010000,2.4,9.88
308,2021-09-08,24.0,26.0,23.9,24.3,24.96,10.97,1869800,0.4,1.67
309,2021-09-07,23.8,24.3,23.6,23.9,23.92,10.79,506600,0.2,0.84
310,2021-09-06,24.2,25.0,23.7,23.7,24.3,10.7,536800,-0.5,-2.07
311,2021-09-01,22.5,24.5,22.4,24.2,23.19,10.92,537000,1.7,7.56
312,2021-08-31,22.7,23.0,22.3,22.5,22.59,10.15,280200,-0.1,-0.44
313,2021-08-30,21.0,22.6,21.0,22.6,22.02,10.2,427200,2.0,9.71
314,2021-08-27,20.1,20.8,19.5,20.6,20.28,9.3,47100,0.5,2.49
315,2021-08-26,20.1,20.3,19.9,20.1,20.01,9.07,71500,0.0,0.0
316,2021-08-25,20.1,20.4,20.1,20.1,20.12,9.07,40900,0.0,0.0
317,2021-08-24,20.1,21.3,20.0,20.1,20.37,9.07,111400,0.1,0.5
318,2021-08-23,19.5,20.6,19.1,20.0,19.73,9.03,125500,0.5,2.56
319,2021-08-20,21.8,22.1,19.1,19.5,20.38,8.8,133000,-1.7,-8.02
320,2021-08-19,21.0,21.4,20.8,21.2,21.12,9.57,52000,0.0,0.0
321,2021-08-18,20.6,22.0,20.6,21.2,21.42,9.57,127100,0.6,2.91
322,2021-08-17,20.9,20.9,20.0,20.6,20.32,9.3,122500,-0.3,-1.44
323,2021-08-16,19.2,21.0,18.7,20.9,19.67,9.43,218100,1.7,8.85
324,2021-08-13,18.7,19.2,18.7,19.2,19.04,8.66,54100,0.2,1.05
325,2021-08-12,19.4,20.0,18.5,19.0,19.32,8.57,86700,0.1,0.53
326,2021-08-11,19.5,19.5,18.5,18.9,18.77,8.53,106700,-0.6,-3.08
327,2021-08-10,19.5,19.5,19.0,19.5,19.18,8.8,62400,-0.1,-0.51
328,2021-08-09,20.5,20.5,19.0,19.6,20.0,8.85,122000,0.9,4.81
329,2021-08-06,17.1,18.7,17.1,18.7,18.38,8.44,137400,1.7,10.0
330,2021-08-05,16.5,17.0,16.5,17.0,16.86,7.67,107700,0.0,0.0
331,2021-08-04,17.0,17.0,16.6,17.0,16.82,7.67,87100,-0.1,-0.58
332,2021-08-03,17.0,17.1,16.5,17.1,16.86,7.72,66500,0.1,0.59
333,2021-08-02,17.1,17.1,16.6,17.0,16.73,7.67,20200,-0.1,-0.58
334,2021-07-30,17.3,17.3,17.0,17.1,17.0,7.72,39300,0.1,0.59
335,2021-07-29,17.4,17.4,17.0,17.0,17.14,7.67,14000,0.0,0.0
336,2021-07-28,17.3,17.4,16.8,17.0,16.94,7.67,23500,-0.4,-2.3
337,2021-07-27,17.3,17.4,16.8,17.4,17.12,7.85,13200,0.3,1.75
338,2021-07-26,16.9,17.1,16.6,17.1,16.89,7.72,36300,0.3,1.79
339,2021-07-23,17.4,17.5,16.8,16.8,17.14,7.58,36000,-0.7,-4.0
340,2021-07-22,17.2,17.5,16.9,17.5,17.23,7.9,33600,0.6,3.55
341,2021-07-21,17.2,17.3,16.9,16.9,16.99,7.63,28200,-0.4,-2.31
342,2021-07-20,16.9,17.3,15.6,17.3,16.53,7.8100000000000005,65700,0.0,0.0
343,2021-07-19,18.0,18.1,16.7,17.3,17.28,7.8100000000000005,44500,-0.7,-3.89
344,2021-07-16,18.0,18.0,17.8,18.0,18.0,8.12,5600,0.0,0.0
345,2021-07-15,17.9,18.0,17.6,18.0,17.92,8.12,14900,0.0,0.0
346,2021-07-14,17.2,18.1,17.2,18.0,17.92,8.12,60700,0.0,0.0
347,2021-07-13,17.6,18.2,16.9,18.0,17.81,8.12,52600,0.2,1.12
348,2021-07-12,19.0,19.0,17.6,17.8,17.81,8.03,102000,-1.7,-8.72
349,2021-07-09,19.5,19.8,18.8,19.5,19.25,8.8,33500,0.0,0.0
350,2021-07-08,19.5,19.5,19.0,19.5,19.29,8.8,16800,0.0,0.0
351,2021-07-07,19.5,19.6,18.5,19.5,19.11,8.8,249500,0.0,0.0
352,2021-07-06,20.0,20.0,19.2,19.5,19.44,8.8,230600,-0.5,-2.5
353,2021-07-05,20.0,20.0,19.4,20.0,19.57,9.03,239900,0.0,0.0
354,2021-07-02,19.9,20.2,19.7,20.0,19.85,9.03,106800,0.0,0.0
355,2021-07-01,20.2,20.5,19.8,20.0,20.03,9.03,111800,-0.7,-3.38
356,2021-06-30,20.4,20.7,20.0,20.7,20.31,9.34,57800,0.3,1.47
357,2021-06-29,20.5,20.5,20.0,20.4,20.26,9.21,93300,0.1,0.49
358,2021-06-28,20.3,20.7,20.0,20.3,20.31,9.16,93600,-1.1,-5.14
359,2021-06-25,21.2,21.5,19.7,21.4,20.49,9.66,111300,-0.4,-1.83
360,2021-06-24,21.8,21.8,21.1,21.8,21.43,9.84,48300,0.0,0.0
361,2021-06-23,21.8,21.8,21.3,21.8,21.51,9.84,17200,0.0,0.0
362,2021-06-22,21.9,22.2,20.2,21.8,21.55,9.84,70500,-0.1,-0.46
363,2021-06-21,22.2,22.2,21.7,21.9,21.96,9.88,32100,-0.4,-1.79
364,2021-06-18,22.2,22.3,21.8,22.3,22.09,10.06,85500,0.0,0.0
